"FullPath","Ext","SizeBytes","LastModified","Created","First120","DeltaMin"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\OpticPreset.ini",".ini","1955","2024-05-12 11:47","2026-05-17 11:17","[General] Signature=3 [Scan2d] Id=14a256df-6c5e-4393-90ba-8d252dd365dd Zwafer=19.1929274389108 Mag=5 Mode=-1 CameraName=","-1058371"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\OpticToVCamStorage.json",".json","539","2025-03-18 11:35","2026-05-17 11:17","[   {     ""OpticId"": ""14a256df-6c5e-4393-90ba-8d252dd365dd"",     ""Scenario"": ""Scan"",     ""IsAutoFocus"": false,     ""Stor","-611983"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\Params_AlignRTP.ini",".ini","2821","2024-05-09 11:27","2026-05-17 11:17","[DIE Alignment] Die__MinModelSize=0 Die__MinScore=50 Die__ExtraScanLength_um=0.000000 Die__ExtraScanLength_X_um=0.000000","-1062710"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\Params_SystemInfo.ini",".ini","2359","2024-05-09 11:27","2026-05-17 11:17","[SystemParams] Gain=0 GainFx=0 Offset=0 Distortion=0 SizeX=2048 SizeY=2048 OffsetX=0 OffsetY=0 CameraType=3 ImageSizeInB","-1062710"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\Params_WaferInfo.ini",".ini","1372","2024-05-09 11:27","2026-05-17 11:17","[Path] SetupPath=c:\job\VCAM with FM\300mm\Recipes\Default\ RecipeName=Default RecipePath=c:\job\VCAM with FM\300mm\Reci","-1062710"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\ProductInfo.ini",".ini","2959","2025-03-18 11:33","2026-05-17 11:17","[AutoFocus] SearchUseDefault=1 ScanDelta=0 OnLimitViolationAction=0 FocusVAriationLimit=0 LimitFocusVariation=0 RetriesC","-611984"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\Recipe.ini",".ini","3784","2024-05-09 11:34","2026-05-17 11:17","[AutoCycle] AutoFocusEvery=3 ; Wafer CleanReferenceEvery=1 ; None UnloadToAnotherCassette=0 ; Move wafers from Loadport ","-1062704"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\s_Bumps.dat.md",".md","654","2023-07-24 22:56","2026-05-17 11:17","<root> <RecordSize Size=""36""/> <Fields> <Field Name=""waferRegion"" Id=""1073741827"" Offset=""0"" Vartype=""17""/> <Field Name=","-1479621"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\s_Height.dat.md",".md","578","2023-07-24 22:56","2026-05-17 11:17","<root> <RecordSize Size=""28""/> <Fields> <Field Name=""zone"" Id=""1073741824"" Offset=""0"" Vartype=""17""/> <Field Name=""recipe","-1479621"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\s_Prob.dat.md",".md","1434","2023-07-24 22:56","2026-05-17 11:17","<root> <RecordSize Size=""76""/> <Fields> <Field Name=""waferRegion"" Id=""1073741827"" Offset=""0"" Vartype=""17""/> <Field Name=","-1479621"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\SamplingMetrology.ini",".ini","73","2024-05-09 11:25","2026-05-17 11:17","[General] Version=0 Id=31d8db1e-4342-41e4-f6f5-8e132166e8eb UseCSV=0 ","-1062712"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\ScanOverlapLog.txt",".txt","450","2025-03-18 11:34","2026-05-17 11:17","Scan 2d Overlap [px], [um]; Pixel size = 1.693, 1.69 Minimum             :    32,   32,   54,   54 Detection           :","-611984"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\ScanOverviewImage_Recipes-Default.txt",".txt","321","2024-05-09 11:28","2026-05-17 11:17","[ScanOverviewImage] I_2_WM_X=         76.9030761719         0.0000000000     -3152.4000000000 I_2_WM_Y=          0.00000","-1062709"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\ScenariosMetadatas.ini",".ini","1543","2024-05-12 11:47","2026-05-17 11:17","[General] Version=1 [Scan2d] Id=ec953c5e-b8da-4aac-ad67-caf8a489565a OpticsId=14a256df-6c5e-4393-90ba-8d252dd365dd Refer","-1058371"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\UniqueArea.ini",".ini","20","2024-05-09 11:26","2026-05-17 11:17","[General] Count=0 ","-1062712"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\Wafer2Table.ini",".ini","1129","2025-03-18 11:33","2026-05-17 11:17","[WAFER ALIGNMENT] Wafer2Table_X=          1.0000118757        -0.0007906515   -157293.6579087000 Wafer2Table_Y=         ","-611984"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\WaferDataReadSettings.xml",".xml","195","2024-05-09 11:25","2026-05-17 11:17","<?xml version=""1.0""?> <WaferDataReadSettings xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www","-1062712"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\Waferinfo.ini",".ini","332","2025-03-18 11:33","2026-05-17 11:17","[Robot] SideUp=1 [General] hd_robot=False InkBinList= LimitNumberOfInkedDice=0 hd_cmm=False key_minarea=2500 ScanService","-611984"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\WaferMapRecipe.ini",".ini","833","2025-03-13 16:41","2026-05-17 11:17","[GENERAL] SettingsPolicy=0 FiducialBin=-1 [Input_Update] Enable=0 FileMask= ImportDirectory= UpdateDirectory= AutoMatchE","-618877"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\zones.ini",".ini","210","2024-05-09 11:33","2026-05-17 11:17","[General] Version=11 [ALGName] 255=PostProcess 0=Scan Area [ALG] 255=PostProcess 0=Surface [BinCodes] 255=-1 0=-1 [Color","-1062704"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\zones.txt",".txt","170","2024-05-09 11:33","2026-05-17 11:17","ScaleX =    1.0000000000; ScaleY =    1.0000000000   RefID       X        Y  Zone Count      Shape Data       1   1831.5","-1062704"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\ZoomLevels.ini",".ini","210","2024-05-09 11:27","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 LEVEL_2=1 LEVEL_4=1 [LEVEL_1] SizeX=3663 SizeY=3665 [LEVEL_2] SizeX=1831 SizeY=","-1062711"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\.dc_cache\TransactionsHistory.ini",".ini","366","2024-05-09 11:31","2026-05-17 11:17","[DeprecatedInV0] Namespace.RuntimeEntities.RecipePartsCollection_Runtime|RecipePartsCollection|CleanReferenceParams=1 Na","-1062707"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\DebugAFMapping\FocusMappingDebug_Default.txt",".txt","3108","2025-03-18 11:33","2026-05-17 11:17","CCS Range:     -1.0 Id  ,   ,Validation result,      dZ,   Distance,  Intensity,    Wafer X,    Wafer Y,   Z chuck0,    ","-611984"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\FocusMapping\FocusMapping.ini",".ini","2201","2025-03-13 16:41","2026-05-17 11:17","[Mode] AutoFocusRange=100 CreateSurfaceScore=Good MinMatchModelScore=Good DurationOfOneSite=3 NumOfDiceToScan=15 Resolut","-618877"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\FocusMapping\FocusPointsForScan.xml",".xml","2702","2024-05-12 11:47","2026-05-17 11:17","<FocusPointsCollection VersionNumber=""0.0"" FocusPointsCount=""15"" ModelsStamp=""0-377967CF80101CA0ABFA36766BC9B41B"">   <Fo","-1058371"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\FocusMapping\Model_27f7e49a-5411-4adb-8513-a25954e2ea67\FocusModel.ini",".ini","308","2024-05-12 11:47","2026-05-17 11:17","[General] Offset=0 ModelIndex=0 Enabled=1 DisplayName=Model0 Id=2cf2fee0-9e28-472f-88e7-b744a1934b1f Version=1 ModelType","-1058371"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\OpticLightMetadata\config.ini",".ini","1941","2025-03-18 11:33","2026-05-17 11:17","[General] NominalDelta=0.000000000 Exist=0 targetPos_X=73123224334374173371045397030592329866691777240885332646277338516","-611984"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\ReferenceBackup\ZoomLevels.ini",".ini","210","2024-05-09 11:27","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 LEVEL_2=1 LEVEL_4=1 [LEVEL_1] SizeX=3663 SizeY=3665 [LEVEL_2] SizeX=1831 SizeY=","-1062711"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\SW_QA-4\OpticsPreset.ini",".ini","109","2024-05-09 11:27","2026-05-17 11:17","[RobotSetup] Name=106463_Bare_12.cfg [Chuck] CenterX=158151.296875 CenterY=140564.40625 CenterZ=-389.4 ","-1062711"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\TrainData\Die.ini",".ini","1096","2024-05-09 11:27","2026-05-17 11:17","[DIE] PixelSize_X=1.69340775638712 PixelSize_Y=1.69340775638712 FrameSizeX=2048 FrameSizeY=2048 Step_X=6335 Step_Y=6273 ","-1062711"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\TrainData\DieRefToTrain.txt",".txt","155","2024-05-09 11:26","2026-05-17 11:17","[DieRefToTrainImage] DR_2_TI_X=0.999999999103495 4.23439501984036E-05 1082.24782467296 DR_2_TI_Y=-4.23439501984036E-05 0","-1062711"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\TrainData\FrameToChuck.ini",".ini","160","2024-05-09 11:26","2026-05-17 11:17","[FrameToChuck] F2C_X=          1.6934077205         0.0003485676     -1734.4064389956 F2C_Y=         -0.0003485676      ","-1062711"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\TrainData\ZonesVectorInfo.csv",".csv","46","2024-05-09 11:33","2026-05-17 11:17","ID,zone,X,Y,SizeX,SizeY,ShapeType,Angle,Is3d ","-1062704"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\TrainData\DieImage\DieImageToTable.ini",".ini","144","2024-05-09 11:26","2026-05-17 11:17","[DieImageToTable] I2T_X=1.69338720014523 0.00834384661641267 -1746.04512623266 I2T_Y=-0.00834384661641267 1.693387200145","-1062711"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\TrainData\DieImage\ZoomLevels.ini",".ini","79","2024-05-09 11:26","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 [LEVEL_1] SizeX=8782 SizeY=8780 ","-1062711"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\TrainData\ReferenceBackup\ZoomLevels.ini",".ini","79","2024-05-09 11:26","2026-05-17 11:17","[ZOOM_LEVELS] LEVEL_1=1 SaveCompressed=0 [LEVEL_1] SizeX=8782 SizeY=8780 ","-1062711"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\WaferAlignData\Alignment_PatFindRtp.txt",".txt","485","2025-03-18 11:33","2026-05-17 11:17"," [11:33:38 03/18/25] Minimum Score           :  85    Minimum Start        :  90    Reduce Delta         :  10 Minimum T","-611984"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\WaferAlignData\Alignment_PatRes.txt",".txt","1301","2025-03-18 11:33","2026-05-17 11:17"," [11:33:38 03/18/25] ==========================================================================================  #    Co","-611984"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\WaferAlignData\Alignment_Stat.txt",".txt","1410","2025-03-18 11:33","2026-05-17 11:17","  [11:33:38 03/18/25] ==================================================================================================","-611984"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\WaferAlignData\AlignmentData.ini",".ini","31","2025-03-18 11:33","2026-05-17 11:17","[General] AlignmentTime=9547 ","-611984"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\WaferAlignData\AlignmentStatisticsTime.txt",".txt","166","2025-03-18 11:33","2026-05-17 11:17","Alignment Statistics Grabbing Counter=8 Total=2812 Average=351.500000 Moving Counter=8 Total=3468 Average=433.500000 Mov","-611984"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\Zones\PostProcess.ini",".ini","2166","2024-05-09 11:33","2026-05-17 11:17","[General] ZoneName=PostProcess ZoneID=255 TypeName=PostProcess AutoTH=0 AutoProbe=0 [Warp Direction Calculation] Enable=","-1062704"
"C:\job\VCAM with CCS FM\300mm\Recipes\Default\Zones\Scan Area.ini",".ini","5646","2024-05-09 11:33","2026-05-17 11:17","[General] ZoneName=Scan Area ZoneID=63 TypeName=Surface AutoTH=0 AutoProbe=0 [Surface] Enable=1 AlgorithmName=Surface Cl","-1062704"
"C:\job\VCAM with FM\Metadata.ini",".ini","91","2024-05-09 11:25","2026-05-17 11:17","[General] name=VCAM with FM Id=aefb2805-95e6-4cdf-ad14-29d5f8d41c9e Version=1 JobTag= ","-1062712"
"C:\job\VCAM with FM\VcamInstallerGuid.txt",".txt","36","2025-03-18 12:04","2026-05-17 11:17","a768aa22-3050-46d9-b4fc-0521e28c1ac6","-611953"
"C:\job\VCAM with FM\.audit\manifest.json",".json","405","2026-05-17 11:18","2026-05-17 11:18","{   ""jobName"": ""VCAM with FM"",   ""auditDbVersion"": ""1"",   ""created"": {     ""machine"": ""AMITA1"",     ""at"": ""2026-05-17T08","0"
"C:\job\VCAM with FM\300mm\CurrWaferSurfaceInterpolation.ini",".ini","1056","2025-03-18 11:38","2026-05-17 11:17","ThinPlate 70 114685.511310755 -4751.28999696174 778.533726281253 78.6167722914036 83245.8590723013 -80375.8368510503 782","-611979"
"C:\job\VCAM with FM\300mm\CurrWaferSurfaceInterpolation.md",".md","29","2024-05-09 11:31","2026-05-17 11:17","[General] IsInChuckSpace=1 ","-1062707"
"C:\job\VCAM with FM\300mm\DefectsClustering.ini",".ini","236","2024-05-09 11:34","2026-05-17 11:17","[General] Enabled=0 ClusteringAfterMerge=0 Distance=0 SelectedFirstSortingList=Priority SelectedSecondSortingList=Area S","-1062704"
"C:\job\VCAM with FM\300mm\DieAlignment.dat_block.ini",".ini","118","2025-03-18 11:39","2026-05-17 11:17","[General] IsMultiIndex=0 DieCount=1 [Die_0] Row=0 Col=0 PosX=0.000 PosY=0.000 SizeX=3664.000 SizeY=3666.000 ","-611979"
"C:\job\VCAM with FM\300mm\Metadata.ini",".ini","101","2024-05-09 11:25","2026-05-17 11:17","[General] name=300mm Id=e8ef1174-062c-48df-a6f3-8e76a67ee36d Version=1 LastActiveRecipe=Default ","-1062712"
"C:\job\VCAM with FM\300mm\MultiRecipe.ini",".ini","133","2024-05-09 11:25","2026-05-17 11:17","[Scan] recipe_1=0,Default,,,,, MergingThreadCount=0 doSeparateRecipe=0 DoGrabAfterMerge=0 Recipes=0, [General] Version=1","-1062712"
"C:\job\VCAM with FM\300mm\ProductionInfo.ini",".ini","133","2024-05-09 11:34","2026-05-17 11:17","[General] WaferDefectsCount=0 WaferDefectDiceRatio=0.000 WaferDefectClassId=0 WaferDefectClassIdCount=0 BatchPassWafersC","-1062704"
"C:\job\VCAM with FM\300mm\Recipes\Default\Alignment.ini",".ini","53","2024-05-12 11:41","2026-05-17 11:17","[WAFER ALIGNMENT] CoarseAlignDone=1 Rotate  w2t=0 ","-1058376"
"C:\job\VCAM with FM\300mm\Recipes\Default\AlignmentData.ini",".ini","820","2024-05-09 11:34","2026-05-17 11:17","[General] MinScore=85 MinTargetScore=0 IsAffineEnabled=1 AlignPointsNum=8 ForceToGMF=0 [Point_0] X=160596.476305823 Y=16","-1062703"
"C:\job\VCAM with FM\300mm\Recipes\Default\AlignRtp.ini",".ini","2896","2025-03-18 11:38","2026-05-17 11:17","[DIE Alignment] Die__MinModelSize=32 Die__MinScore=85 Die__ExtraScanLength_um=0.000000 Die__ExtraScanLength_X_um=0.00000","-611979"
"C:\job\VCAM with FM\300mm\Recipes\Default\CcsLocalMeas.ini",".ini","172","2024-05-09 11:25","2026-05-17 11:17","[ScanParams] MarginX=0 MarginY=0 ScanStepX=0 ScanStepY=0 ResultsToRevisit= ScanDefects_Enabled=0 ScanDefects_SizeX=0 Sca","-1062712"
"C:\job\VCAM with FM\300mm\Recipes\Default\CleanReferenceFinalParams.ini",".ini","984","2024-05-09 11:28","2026-05-17 11:17","[General] Version=2 [CleanRefParams] SizeX=2048 SizeY=2048 minCriteria=-2 maxCriteria=-1 minCreateMul=2 maxCreateMul=2 m","-1062709"
"C:\job\VCAM with FM\300mm\Recipes\Default\CreateReference3dOptions.ini",".ini","324","2024-05-09 11:25","2026-05-17 11:17","[General] Version=0 Debug=0 [Registration] ReferenceRegBy=0 BigBlockRowsNumber=1000 YPartitionsNumber=3 MaxErrorPix=5 PS","-1062713"
"C:\job\VCAM with FM\300mm\Recipes\Default\CurrWaferSurfaceInterpolation.ini",".ini","1046","2025-03-18 11:38","2026-05-17 11:17","ThinPlate 70 158704.782168848 164095.189409369 782.392868987191 77.5521014057185 228002.582168848 164095.189409369 777.8","-611979"
"C:\job\VCAM with FM\300mm\Recipes\Default\CurrWaferSurfaceInterpolation.md",".md","29","2024-05-09 11:31","2026-05-17 11:17","[General] IsInChuckSpace=0 ","-1062707"
"C:\job\VCAM with FM\300mm\Recipes\Default\DefaultWafer2Table.ini",".ini","1094","2024-05-09 11:28","2026-05-17 11:17","[WAFER ALIGNMENT] Wafer2Table_X=          0.9999843230         0.0050387038   -158223.2064593470 Wafer2Table_Y=         ","-1062709"
"C:\job\VCAM with FM\300mm\Recipes\Default\DefaultWaferSurfaceInterpolation.ini",".ini","1044","2024-05-09 11:31","2026-05-17 11:17","ThinPlate 70 158705.35033704 164095.221803069 786.600209599529 97.5876432254217 228002.146987369 164096.195608987 778.52","-1062707"
"C:\job\VCAM with FM\300mm\Recipes\Default\DefaultWaferSurfaceInterpolation.md",".md","29","2024-05-09 11:31","2026-05-17 11:17","[General] IsInChuckSpace=0 ","-1062707"
"C:\job\VCAM with FM\300mm\Recipes\Default\DieAlignment.dat_block.ini",".ini","118","2024-05-09 11:28","2026-05-17 11:17","[General] IsMultiIndex=0 DieCount=1 [Die_0] Row=0 Col=0 PosX=0.000 PosY=0.000 SizeX=3664.000 SizeY=3666.000 ","-1062709"
"C:\job\VCAM with FM\300mm\Recipes\Default\DieMapAlignRes.dat_block.ini",".ini","118","2024-05-09 11:28","2026-05-17 11:17","[General] IsMultiIndex=0 DieCount=1 [Die_0] Row=0 Col=0 PosX=0.000 PosY=0.000 SizeX=3664.000 SizeY=3666.000 ","-1062709"
"C:\job\VCAM with FM\300mm\Recipes\Default\ExternalCoordSystems.ini",".ini","33","2024-05-09 11:26","2026-05-17 11:17","[ExternalCoordSystems] Count=0 ","-1062712"
"C:\job\VCAM with FM\300mm\Recipes\Default\ImageProcessing.log",".log","37","2024-05-09 11:27","2026-05-17 11:17","_previouseAlignmentDataExists = 0 ","-1062710"
"C:\job\VCAM with FM\300mm\Recipes\Default\Metadata.ini",".ini","77","2024-05-09 11:25","2026-05-17 11:17","[General] name=Default Id=2abd0329-b267-4f5f-a1e1-4ee69b32b226 Version=0 ","-1062713"
"C:\job\VCAM with FM\300mm\Recipes\Default\OpticPreset.ini",".ini","1497","2024-05-09 11:31","2026-05-17 11:17","[General] Signature=3 [Scan2d] Id=14a256df-6c5e-4393-90ba-8d252dd365dd Zwafer=0.909364272538937 Mag=5 Mode=-1 CameraName","-1062707"
"C:\job\VCAM with FM\300mm\Recipes\Default\OpticToVCamStorage.json",".json","539","2025-03-18 11:39","2026-05-17 11:17","[   {     ""OpticId"": ""14a256df-6c5e-4393-90ba-8d252dd365dd"",     ""Scenario"": ""Scan"",     ""IsAutoFocus"": false,     ""Stor","-611979"
"C:\job\VCAM with FM\300mm\Recipes\Default\Params_AlignRTP.ini",".ini","2821","2024-05-09 11:27","2026-05-17 11:17","[DIE Alignment] Die__MinModelSize=0 Die__MinScore=50 Die__ExtraScanLength_um=0.000000 Die__ExtraScanLength_X_um=0.000000","-1062710"
"C:\job\VCAM with FM\300mm\Recipes\Default\Params_SystemInfo.ini",".ini","2359","2024-05-09 11:27","2026-05-17 11:17","[SystemParams] Gain=0 GainFx=0 Offset=0 Distortion=0 SizeX=2048 SizeY=2048 OffsetX=0 OffsetY=0 CameraType=3 ImageSizeInB","-1062710"
"C:\job\VCAM with FM\300mm\Recipes\Default\Params_WaferInfo.ini",".ini","1372","2024-05-09 11:27","2026-05-17 11:17","[Path] SetupPath=c:\job\VCAM with FM\300mm\Recipes\Default\ RecipeName=Default RecipePath=c:\job\VCAM with FM\300mm\Reci","-1062710"
"C:\job\VCAM with FM\300mm\Recipes\Default\ProductInfo.ini",".ini","2929","2025-03-18 11:38","2026-05-17 11:17","[AutoFocus] SearchUseDefault=1 ScanDelta=0 OnLimitViolationAction=0 FocusVAriationLimit=0 LimitFocusVariation=0 RetriesC","-611979"
"C:\job\VCAM with FM\300mm\Recipes\Default\Recipe.ini",".ini","3784","2024-05-09 11:34","2026-05-17 11:17","[AutoCycle] AutoFocusEvery=3 ; Wafer CleanReferenceEvery=1 ; None UnloadToAnotherCassette=0 ; Move wafers from Loadport ","-1062704"
"C:\job\VCAM with FM\300mm\Recipes\Default\s_Bumps.dat.md",".md","654","2023-07-24 22:56","2026-05-17 11:17","<root> <RecordSize Size=""36""/> <Fields> <Field Name=""waferRegion"" Id=""1073741827"" Offset=""0"" Vartype=""17""/> <Field Name=","-1479621"
"C:\job\VCAM with FM\300mm\Recipes\Default\s_Height.dat.md",".md","578","2023-07-24 22:56","2026-05-17 11:17","<root> <RecordSize Size=""28""/> <Fields> <Field Name=""zone"" Id=""1073741824"" Offset=""0"" Vartype=""17""/> <Field Name=""recipe","-1479621"
"C:\job\VCAM with FM\300mm\Recipes\Default\s_Prob.dat.md",".md","1434","2023-07-24 22:56","2026-05-17 11:17","<root> <RecordSize Size=""76""/> <Fields> <Field Name=""waferRegion"" Id=""1073741827"" Offset=""0"" Vartype=""17""/> <Field Name=","-1479621"
"C:\job\VCAM with FM\300mm\Recipes\Default\SamplingMetrology.ini",".ini","73","2024-05-09 11:25","2026-05-17 11:17","[General] Version=0 Id=31d8db1e-4342-41e4-f6f5-8e132166e8eb UseCSV=0 ","-1062713"
"C:\job\VCAM with FM\300mm\Recipes\Default\ScanOverlapLog.txt",".txt","450","2025-03-18 11:38","2026-05-17 11:17","Scan 2d Overlap [px], [um]; Pixel size = 1.693, 1.69 Minimum             :    32,   32,   54,   54 Detection           :","-611979"
"C:\job\VCAM with FM\300mm\Recipes\Default\ScanOverviewImage_Recipes-Default.txt",".txt","321","2024-05-09 11:28","2026-05-17 11:17","[ScanOverviewImage] I_2_WM_X=         76.9030761719         0.0000000000     -3152.4000000000 I_2_WM_Y=          0.00000","-1062709"
"C:\job\VCAM with FM\300mm\Recipes\Default\ScenariosMetadatas.ini",".ini","1543","2024-05-09 11:31","2026-05-17 11:17","[General] Version=1 [Scan2d] Id=ec953c5e-b8da-4aac-ad67-caf8a489565a OpticsId=14a256df-6c5e-4393-90ba-8d252dd365dd Refer","-1062707"
"C:\job\VCAM with FM\300mm\Recipes\Default\UniqueArea.ini",".ini","20","2024-05-09 11:26","2026-05-17 11:17","[General] Count=0 ","-1062712"
"C:\job\VCAM with FM\300mm\Recipes\Default\Wafer2Table.ini",".ini","1129","2025-03-18 11:38","2026-05-17 11:17","[WAFER ALIGNMENT] Wafer2Table_X=          1.0000114853        -0.0007898212   -157294.1659534373 Wafer2Table_Y=         ","-611979"
"C:\job\VCAM with FM\300mm\Recipes\Default\WaferDataReadSettings.xml",".xml","195","2024-05-09 11:25","2026-05-17 11:17","<?xml version=""1.0""?> <WaferDataReadSettings xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:xsd=""http://www","-1062712"
"C:\job\VCAM with FM\300mm\Recipes\Default\Waferinfo.ini",".ini","290","2025-03-18 11:38","2026-05-17 11:17","[Robot] SideUp=1 [General] hd_robot=False InkBinList= LimitNumberOfInkedDice=0 hd_cmm=False key_minarea=2500 ScanService","-611979"
"C:\job\VCAM with FM\300mm\Recipes\Default\WaferMapRecipe.ini",".ini","833","2025-03-18 11:38","2026-05-17 11:17","[GENERAL] SettingsPolicy=0 FiducialBin=-1 [Input_Update] Enable=0 FileMask= ImportDirectory= UpdateDirectory= AutoMatchE","-611980"
